elr,mileage_raw,mileage_ch,mileage_decimal,type,name,easting,northing,latitude,longitude
TTH,30.1180,30m 54ch,30.118,Authorised Access Point '-' Pedestrian,TONBRIDGE/HIGH BROOMS'-'VAUXHALL LANE DOWN,559370.0,144611.0,51.17797,0.28029
TTH,30.1650,30m 75ch,30.165,Authorised Access Point '-' Pedestrian,Forrest,559382.0,144187.0,51.17416,0.28027
TTH,30.1650,30m 75ch,30.165,Authorised Access Point '-' Pedestrian,Forrest,559382.0,144187.0,51.17416,0.28027
TTH,31.0484,31m 22ch,31.0484,Authorised Access Point '-' Pedestrian,SOUTHBOROUGH TPH TONBRIDGE TP HUT,559211.0,143675.0,51.1696,0.2776
TTH,31.0616,31m 28ch,31.0616,Authorised Access Point '-' Pedestrian,HIGH BROOMS SUBSTATION,559175.0,143561.0,51.16859,0.27704
TTH,31.1386,31m 63ch,31.1386,Authorised Access Point '-' Pedestrian,Southborough Viaduct,559424.0,142937.0,51.16291,0.28032
TTH,32.1034,32m 47ch,32.1034,Authorised Access Point '-' Pedestrian,Tonbridge/High Brooms'-'North Farm Road,559622.0,141772.0,51.15239,0.28263
TTH,33.0242,33m 11ch,33.0242,Authorised Access Point '-' Pedestrian,C.E.G.B. High Brooms,559188.0,140992.0,51.1455,0.27609
TTH,33.0242,33m 11ch,33.0242,Authorised Access Point '-' Vehicle,High Brooms/Tunbridge Wells'-'CEGB Crossing,559188.0,140992.0,51.1455,0.27609
TTH,33.0242,33m 11ch,33.0242,Authorised Access Point '-' Pedestrian,C.E.G.B. High Brooms,559188.0,140992.0,51.1455,0.27609
TTH,33.1100,33m 50ch,33.11,Authorised Access Point '-' Pedestrian,Tunbridge Wells'-'Goods Stn Rd,558791.0,140307.0,51.13946,0.27011
TTH,34.1276,34m 58ch,34.1276,Authorised Access Point '-' Pedestrian,GROVE HILL SUBSTATION,558671.0,138680.0,51.12487,0.26768
TTH,34.1672,34m 76ch,34.1672,Authorised Access Point '-' Pedestrian,Tunbridge Wells/Frant'-'Cavendish Road,558926.0,138438.0,51.12262,0.27122
TTH,35.1386,35m 63ch,35.1386,Authorised Access Point '-' Pedestrian,"Benhall Mill Rd, Huggets bridge",559896.0,137509.0,51.11401,0.28466
TTH,36.1166,36m 53ch,36.1166,Authorised Access Point '-' Vehicle,Frant Station Car Park,560724.0,136370.0,51.10354,0.29597
TTH,36.1320,36m 60ch,36.132,Authorised Access Point '-' Pedestrian,FRANT TPH TP HUT,560159.0,137125.0,51.11048,0.28824
TTH,38.1157,38m 53ch,38.1157,Authorised Access Point '-' Pedestrian,Green Man Bridge 37,561263.0,133490.0,51.07751,0.30238
TTH,39.0220,39m 10ch,39.022,Authorised Access Point '-' Vehicle,WADHURST SUBSTATION,561912.0,133150.0,51.07427,0.31148
TTH,39.0704,39m 32ch,39.0704,Authorised Access Point '-' Pedestrian,Wadhurst Station car park,562126.0,133009.0,51.07294,0.31447
TTH,39.0946,39m 43ch,39.0946,Authorised Access Point '-' Pedestrian,Faircrouch,562389.0,132694.0,51.07004,0.31808
TTH,39.0946,39m 43ch,39.0946,Authorised Access Point '-' Pedestrian,Faircrouch,562389.0,132694.0,51.07004,0.31808
TTH,40.1386,40m 63ch,40.1386,Authorised Access Point '-' Pedestrian,Snape,562773.0,130766.0,51.0526,0.32269
TTH,40.1386,40m 63ch,40.1386,Authorised Access Point '-' Pedestrian,Snape,562773.0,130766.0,51.0526,0.32269
TTH,41.0258,41m 12ch,41.0258,Authorised Access Point '-' Pedestrian,SNAPE TPH WADHURST TP HUT,563036.0,130282.0,51.04818,0.32622
TTH,41.0748,41m 34ch,41.0748,Authorised Access Point '-' Pedestrian,Shant,563454.0,130129.0,51.04669,0.33211
TTH,41.0748,41m 34ch,41.0748,Authorised Access Point '-' Pedestrian,Shant,563454.0,130129.0,51.04669,0.33211
TTH,41.0990,41m 45ch,41.099,Authorised Access Point '-' Pedestrian,Shant Bridge 45,563637.0,130008.0,51.04555,0.33467
TTH,41.1166,41m 53ch,41.1166,Authorised Access Point '-' Pedestrian,Scrag Oak B No 47,563743.0,129889.0,51.04445,0.33612
TTH,41.1452,41m 66ch,41.1452,Authorised Access Point '-' Pedestrian,Scrag Oak B No 47,563886.0,129670.0,51.04244,0.33806
TTH,42.0110,42m 05ch,42.011,Authorised Access Point '-' Pedestrian,Buttons,564095.0,129345.0,51.03946,0.34089
TTH,42.0110,42m 05ch,42.011,Authorised Access Point '-' Pedestrian,Buttons,564095.0,129345.0,51.03946,0.34089
TTH,42.0528,42m 24ch,42.0528,Authorised Access Point '-' Pedestrian,Church Settle No 49,564259.0,129001.0,51.03632,0.34308
TTH,42.1496,42m 68ch,42.1496,Authorised Access Point '-' Pedestrian,Craigs No. 1,564829.0,128348.0,51.03029,0.3509
TTH,42.1496,42m 68ch,42.1496,Authorised Access Point '-' Pedestrian,Craigs No. 1,564829.0,128348.0,51.03029,0.3509
TTH,43.0714,43m 32ch,43.0714,Authorised Access Point '-' Vehicle,STONEGATE SUBSTATION,565408.0,127681.0,51.02413,0.35885
TTH,43.0770,43m 35ch,43.077,Authorised Access Point '-' Pedestrian,Starvenden,565442.0,127644.0,51.02379,0.35932
TTH,43.0770,43m 35ch,43.077,Authorised Access Point '-' Pedestrian,Starvenden,565442.0,127644.0,51.02379,0.35932
TTH,43.1351,43m 61ch,43.1351,Authorised Access Point '-' Road'-'Rail Machines,STONEGATE '-' RRV ACCESS,565804.0,127249.0,51.02014,0.36429
TTH,43.1452,43m 66ch,43.1452,Authorised Access Point '-' Pedestrian,Stonegate Car park,565867.0,127182.0,51.01952,0.36516
TTH,44.0836,44m 38ch,44.0836,Authorised Access Point '-' Pedestrian,Bearhurst,566734.0,126616.0,51.01418,0.37725
TTH,44.0836,44m 38ch,44.0836,Authorised Access Point '-' Pedestrian,Bearhurst,566734.0,126616.0,51.01418,0.37725
TTH,45.0110,45m 05ch,45.011,Authorised Access Point '-' Pedestrian,Millards,567665.0,126500.0,51.01287,0.39046
TTH,45.0110,45m 05ch,45.011,Authorised Access Point '-' Pedestrian,Millards,567665.0,126500.0,51.01287,0.39046
TTH,45.0770,45m 35ch,45.077,Authorised Access Point '-' Pedestrian,Crowhurst Bridge,658265.0,126555.0,50.97983,1.67986
TTH,45.0770,45m 35ch,45.077,Authorised Access Point '-' Pedestrian,Crowhurst Bridge,658265.0,126555.0,50.97983,1.67986
TTH,46.1100,46m 50ch,46.11,Authorised Access Point '-' Pedestrian,TURZES TPH ETCHINGHAM TP HUT,569181.0,126585.0,51.01319,0.41209
TTH,46.1122,46m 51ch,46.1122,Authorised Access Point '-' Pedestrian,Forge,570196.0,126609.0,51.0131,0.42656
TTH,46.1122,46m 51ch,46.1122,Authorised Access Point '-' Pedestrian,Forge,570196.0,126609.0,51.0131,0.42656
TTH,47.0748,47m 34ch,47.0748,Authorised Access Point '-' Pedestrian,Etchingham,571419.0,126319.0,51.01013,0.44384
TTH,47.0880,47m 40ch,47.088,Authorised Access Point '-' Pedestrian,Etchingham,571524.0,126256.0,51.00954,0.44531
TTH,47.0880,47m 40ch,47.088,Authorised Access Point '-' Pedestrian,Etchingham,571524.0,126256.0,51.00954,0.44531
TTH,47.1398,47m 64ch,47.1398,Authorised Access Point '-' Pedestrian,ETCHINGHAM SUBSTATION,571900.0,125985.0,51.00699,0.45054
TTH,48.0550,48m 25ch,48.055,Authorised Access Point '-' Pedestrian,Squibs,572429.0,125345.0,51.00108,0.45777
TTH,48.0550,48m 25ch,48.055,Authorised Access Point '-' Pedestrian,Squibs,572429.0,125345.0,51.00108,0.45777
TTH,49.1034,49m 47ch,49.1034,Authorised Access Point '-' Pedestrian,Robertsbridge Car Park,573371.0,123580.0,50.98494,0.47034
TTH,49.1144,49m 52ch,49.1144,Authorised Access Point '-' Pedestrian,Robertsbridge,573373.0,123478.0,50.98402,0.47032
TTH,49.1144,49m 52ch,49.1144,Authorised Access Point '-' Pedestrian,Robertsbridge,573373.0,123478.0,50.98402,0.47032
TTH,50.0060,50m 03ch,50.006,Authorised Access Point '-' Vehicle,ROBERTSBRIDGE TP HUT,573329.0,122913.0,50.97896,0.46942
TTH,50.0660,50m 30ch,50.066,Authorised Access Point '-' Pedestrian,Glottenham,573234.0,122314.0,50.9736,0.46778
TTH,50.0660,50m 30ch,50.066,Authorised Access Point '-' Pedestrian,Glottenham,573234.0,122314.0,50.9736,0.46778
TTH,51.0836,51m 38ch,51.0836,Authorised Access Point '-' Pedestrian,Castle Bridge,573063.0,120573.0,50.95801,0.46452
TTH,51.1752,51m 80ch,51.1752,Authorised Access Point '-' Pedestrian,MOUNTFIELD SUBSTATION,573510.0,119890.0,50.95174,0.47055
TTH,52.0000,52m 00ch,52.0,Authorised Access Point '-' Road'-'Rail Machines,Robertsbridge/Battle'-'Mountfield Sidings,573517.0,119887.0,50.95171,0.47065
TTH,52.0000,52m 00ch,52.0,Authorised Access Point '-' Pedestrian,Mountfield Gypsum Mine,572494.0,119755.0,50.95083,0.45604
TTH,52.0792,52m 36ch,52.0792,Authorised Access Point '-' Pedestrian,Riverhall,574218.0,119779.0,50.95053,0.48057
TTH,52.0792,52m 36ch,52.0792,Authorised Access Point '-' Pedestrian,Riverhall,574218.0,119779.0,50.95053,0.48057
TTH,52.1144,52m 52ch,52.1144,Authorised Access Point '-' Pedestrian,Battle Road,574533.0,119732.0,50.95001,0.48503
TTH,52.1144,52m 52ch,52.1144,Authorised Access Point '-' Pedestrian,Battle Road,574533.0,119732.0,50.95001,0.48503
TTH,53.1738,53m 79ch,53.1738,Authorised Access Point '-' Vehicle,ROBERTSBRIDGE/BATTLE WHATLINGT,575746.0,118012.0,50.93419,0.50145
TTH,54.0352,54m 16ch,54.0352,Authorised Access Point '-' Pedestrian,WHATLINGTON TP HUT,575865.0,117693.0,50.93129,0.50299
TTH,55.0682,55m 31ch,55.0682,Authorised Access Point '-' Pedestrian,Battle Marley Lane,575601.0,115822.0,50.91456,0.49834
TTH,55.0682,55m 31ch,55.0682,Authorised Access Point '-' Pedestrian,Battle Marley Lane,575601.0,115822.0,50.91456,0.49834
TTH,55.0880,55m 40ch,55.088,Authorised Access Point '-' Vehicle,BATTLE,575532.0,115653.0,50.91306,0.49728
TTH,55.0920,55m 42ch,55.092,Authorised Access Point '-' Pedestrian,Battle Station,575517.0,115622.0,50.91279,0.49705
TTH,56.0924,56m 42ch,56.0924,Authorised Access Point '-' Pedestrian,Telham Hill Bridge 122,575448.0,115393.0,50.91075,0.49596
TTH,56.1056,56m 48ch,56.1056,Authorised Access Point '-' Pedestrian,BATTLE/CROWHURST TELHAM HILL,575161.0,114647.0,50.90413,0.49152
TTH,56.1056,56m 48ch,56.1056,Authorised Access Point '-' Pedestrian,TELHAM SUBSTATION,575161.0,114647.0,50.90413,0.49152
TTH,57.1254,57m 57ch,57.1254,Authorised Access Point '-' Vehicle,Crowhurst <Craig Close>,576232.0,112818.0,50.88738,0.50586
TTH,58.0797,58m 36ch,58.0797,Authorised Access Point '-' Pedestrian,Stonehouse Bridge 127,577116.0,112059.0,50.88029,0.51804
TTH,58.1167,58m 53ch,58.1167,Authorised Access Point '-' Pedestrian,GREEN STREET CROWHURST TP HUT,577287.0,111724.0,50.87722,0.52031
TTH,59.0418,59m 19ch,59.0418,Authorised Access Point '-' Pedestrian,Wilton Road,577497.0,110874.0,50.86952,0.52288
TTH,59.1276,59m 58ch,59.1276,Authorised Access Point '-' Pedestrian,GROVE,578059.0,110335.0,50.86451,0.5306
TTH,59.1276,59m 58ch,59.1276,Authorised Access Point '-' Pedestrian,GROVE,578059.0,110335.0,50.86451,0.5306
TTH,60.1320,60m 60ch,60.132,Authorised Access Point '-' Pedestrian,WEST ST. LEONARDS '-' ST. VINCEN,578871.0,109044.0,50.85266,0.54149
TTH,62.0423,62m 19ch,62.0423,Authorised Access Point '-' Pedestrian,HASTINGS TPH TP HUT,581188.0,109601.0,50.85694,0.57466
TTH,62.0572,62m 26ch,62.0572,Authorised Access Point '-' Road'-'Rail Machines,Hastings,581294.0,109630.0,50.85717,0.57618
TWN,65.1430,65m 65ch,65.143,Authorised Access Point '-' Pedestrian,Thorpe Park Farm				 [CO16 0HN],618756.0,220636.0,51.84096,1.17596
TWN,66.0579,66m 26ch,66.0579,Authorised Access Point '-' Pedestrian,O/B no. 19/1039 <Manasseh> [CO13 0EP],619520.4,220385.0,51.83841,1.18688
TWN,66.1428,66m 65ch,66.1428,Authorised Access Point '-' Pedestrian,Pork Lane L.C. AHB [CO13 0EP],620220.4,220686.1,51.84083,1.19722
TWN,67.0718,67m 33ch,67.0718,Authorised Access Point '-' Vehicle,Kirby Cross Nurseries L.C. [CO13 0NF],621132.6,220832.7,51.84179,1.21053
TWN,67.1186,67m 54ch,67.1186,Authorised Access Point '-' Pedestrian,Kirby Cross Station [CO13 0LU],621556.0,220748.3,51.84086,1.21661
TWN,69.0002,69m 00ch,69.0002,Authorised Access Point '-' Pedestrian,Frinton Stn. / L.C. [CO13 9JY],623649.5,220433.5,51.8372,1.24675
TWN,70.0096,70m 04ch,70.0096,Authorised Access Point '-' Vehicle,WALTON STATION [CO14 8EL],624988.5,221338.1,51.84479,1.26674
TWN,70.0349,70m 16ch,70.0349,Authorised Access Point '-' Pedestrian,Walton Station [CO14 8EL],625185.8,221446.7,51.84568,1.26967
TYB1,70.0352,70m 16ch,70.0352,Authorised Access Point '-' Vehicle,LEVERTON LC,478565.0,381709.0,53.32619,-0.82027
TYB1,71.0110,71m 05ch,71.011,Authorised Access Point '-' Vehicle,NEWINGS LANE,479769.0,381006.0,53.31969,-0.80237
TYB1,71.0484,71m 22ch,71.0484,Authorised Access Point '-' Vehicle,WEST BRECKS,480067.0,380831.0,53.31807,-0.79794
TYB1,71.1276,71m 58ch,71.1276,Authorised Access Point '-' Vehicle,COW PASTURE LANE,480693.0,380464.0,53.31468,-0.78864
UCJ,0.0029,0m 01ch,0.0029,Authorised Access Point '-' Pedestrian,PETTERIL BANK ROAD,341373.0,553659.0,54.87417,-2.91374
UCJ,0.1343,0m 61ch,0.1343,Authorised Access Point '-' Vehicle,UPPERBY TSC 25KV SUBSTATION,340889.0,554655.0,54.88306,-2.92149
UCJ,0.1410,0m 64ch,0.141,Authorised Access Point '-' Pedestrian,UPPERBY YARD,340913.0,554646.0,54.88298,-2.92111
UHL,1.0880,1m 40ch,1.088,Authorised Access Point '-' Pedestrian,Willesden PRDC,519690.0,184197.0,51.54348,-0.27381
ULR,0.0360,0m 16ch,0.036,Authorised Access Point '-' Vehicle,UPPERBY YARD,340916.0,554658.0,54.88309,-2.92107
UPG,0.0697,0m 32ch,0.0697,Authorised Access Point '-' Pedestrian,ST MARYS LANE,557189.5,186682.9,51.55662,0.26772
UPG,1.0473,1m 22ch,1.0473,Authorised Access Point '-' Pedestrian,Pike Lane Bridge <LTS'-'181>,557901.3,185504.4,51.54583,0.27746
UPG,1.1719,1m 78ch,1.1719,Authorised Access Point '-' Pedestrian,PUBLIC FOOT CROSSING NO.252 <LTS'-'183>,558346.0,184454.9,51.53628,0.28339
UPG,3.0112,3m 05ch,3.0112,Authorised Access Point '-' Pedestrian,Ockendon Station <LTS'-'184>,558986.5,182833.5,51.52153,0.29189
UPG,3.0394,3m 18ch,3.0394,Authorised Access Point '-' Road'-'Rail Machines,OCKENDON GOODS YARD <LTS'-'184A>,559004.3,182584.5,51.51929,0.29203
UPG,4.0712,4m 32ch,4.0712,Authorised Access Point '-' Pedestrian,STIFFORD ROAD,559101.6,180666.8,51.50203,0.29257
UPG,5.0306,5m 14ch,5.0306,Authorised Access Point '-' Pedestrian,A1306,559005.9,179434.4,51.49098,0.29063
UPG,5.1024,5m 47ch,5.1024,Authorised Access Point '-' Pedestrian,CHAFFORD HUNDRED,558922.8,178781.0,51.48513,0.28914
VIR,0.0726,0m 33ch,0.0726,Authorised Access Point '-' Pedestrian,Ebury Bridge Wooden Door,528668.0,178404.0,51.48944,-0.14651
VIR,0.1166,0m 53ch,0.1166,Authorised Access Point '-' Road'-'Rail Machines,Eastern Carriage Sidings,528743.0,178013.0,51.48591,-0.14558
VIR,0.1210,0m 55ch,0.121,Authorised Access Point '-' Pedestrian,Victoria [E],528746.0,177973.0,51.48555,-0.14555
VIR,1.0000,1m 00ch,1.0,Authorised Access Point '-' Pedestrian,Access Via Battersea Yard,528782.0,177489.0,51.48119,-0.14521
VIR,1.0000,1m 00ch,1.0,Authorised Access Point '-' Vehicle,Authorised Access Gate,528782.0,177489.0,51.48119,-0.14521
VIR,1.0968,1m 44ch,1.0968,Authorised Access Point '-' Pedestrian,LINFORD ST TPH BATTERSEA TP HUT,529160.0,176683.0,51.47386,-0.14006
VIR,2.0220,2m 10ch,2.022,Authorised Access Point '-' Pedestrian,VOLTAIRE RD TPH WANDSWORTH TP HUT,529637.0,175900.0,51.46671,-0.13348
VIR,2.0594,2m 27ch,2.0594,Authorised Access Point '-' Pedestrian,Clapham High Street'-'Timbermill Way,529886.0,175686.0,51.46473,-0.12998
VIR,2.1100,2m 50ch,2.11,Authorised Access Point '-' Pedestrian,Clapham High Street/Brixton'-'Hubert Grove,530290.0,175491.0,51.46289,-0.12424
VIR,3.0352,3m 16ch,3.0352,Authorised Access Point '-' Pedestrian,BRIXTON TPH TP HUT,531196.0,175427.0,51.4621,-0.11122
VIR,3.1386,3m 63ch,3.1386,Authorised Access Point '-' Pedestrian,Herne Hill Maintenance Depot '-' Shakespeare Rd,531814.0,174732.0,51.45571,-0.10259
VIR,4.0880,4m 40ch,4.088,Authorised Access Point '-' Vehicle,WEST DULWICH SUBSTATION,532425.0,173752.0,51.44676,-0.09417
VIR,4.0924,4m 42ch,4.0924,Authorised Access Point '-' Pedestrian,Herne Hill/West Dulwich'-'Turney Road,532432.0,173742.0,51.44667,-0.09407
VIR,5.0440,5m 20ch,5.044,Authorised Access Point '-' Pedestrian,West Dulwich/Sydenham Hill'-'Alleyn Park,532960.0,172716.0,51.43733,-0.08686
VIR,5.1034,5m 47ch,5.1034,Authorised Access Point '-' Pedestrian,SYDENHAM HILL SUBSTATION,533358.0,172297.0,51.43347,-0.0813
VIR,5.1100,5m 50ch,5.11,Authorised Access Point '-' Pedestrian,Sydenham Hill '-' Kingswood Estate,533390.0,172273.0,51.43324,-0.08085
VIR,7.0286,7m 13ch,7.0286,Authorised Access Point '-' Pedestrian,Penge East Car Park,535340.0,170778.0,51.41934,-0.05338
VIR,7.0352,7m 16ch,7.0352,Authorised Access Point '-' Road'-'Rail Machines,Penge East RRV Access,535346.0,170741.0,51.41901,-0.05331
VIR,7.0370,7m 17ch,7.037,Authorised Access Point '-' Pedestrian,Penge East'-'Stn access,535395.0,170725.0,51.41886,-0.05261
VIR,7.0399,7m 18ch,7.0399,Authorised Access Point '-' Pedestrian,Penge East'-'PF2,535413.0,170706.0,51.41868,-0.05236
VIR,7.0990,7m 45ch,7.099,Authorised Access Point '-' Pedestrian,Penge East/Kent House'-'Green Lane,535734.0,170286.0,51.41483,-0.0479
VIR,8.1013,8m 46ch,8.1013,Authorised Access Point '-' Vehicle,Beckenham Jn'-'Waitrose Carpark,537186.0,169877.0,51.4108,-0.02719
VIR,8.1167,8m 53ch,8.1167,Authorised Access Point '-' Vehicle,Beckenham Jn,537326.0,169858.0,51.4106,-0.02519
VIR,9.0264,9m 12ch,9.0264,Authorised Access Point '-' Pedestrian,Beckenham Jn/Shortlands'-'Westgate Road,538107.0,169756.0,51.40949,-0.014
VIR,9.0308,9m 14ch,9.0308,Authorised Access Point '-' Pedestrian,ALBEMARLE RD TPH BECKENHAM JCT TP HUT,538142.0,169751.0,51.40944,-0.0135
VIR,9.0880,9m 40ch,9.088,Authorised Access Point '-' Pedestrian,Beckenham Jn/Shortlands'-'Downsbridge Road,538629.0,169688.0,51.40875,-0.00653
VIR,9.1100,9m 50ch,9.11,Authorised Access Point '-' Pedestrian,SHORTLANDS JUNCTION PROJECT,538894.0,169668.0,51.40851,-0.00273
VIR,9.1199,9m 54ch,9.1199,Authorised Access Point '-' Pedestrian,SHORTLANDS SUBSTATION,538996.0,169638.0,51.40821,-0.00127
VIR,9.1342,9m 61ch,9.1342,Authorised Access Point '-' Pedestrian,SHORTLANDS '-' LABUNHAM HOUSE,539061.0,169548.0,51.40739,-0.00038
VIR,9.1452,9m 66ch,9.1452,Authorised Access Point '-' Pedestrian,SHORTLANDS '-' RAVENSBOURNE AVENUE,539175.0,169534.0,51.40724,0.00126
VIR,10.0396,10m 18ch,10.0396,Authorised Access Point '-' Pedestrian,MAYS HILL ROAD,539612.0,169040.0,51.40269,0.00734
VIR,10.0396,10m 18ch,10.0396,Authorised Access Point '-' Pedestrian,Shortlands/Bromley South'-'Queensmead Rd,539588.0,169057.0,51.40285,0.007
VIR,10.1012,10m 46ch,10.1012,Authorised Access Point '-' Pedestrian,,540065.0,168745.0,51.39993,0.01374
VIR,10.1188,10m 54ch,10.1188,Authorised Access Point '-' Pedestrian,SIMPSONS ROAD,540214.0,168708.0,51.39956,0.01586
VIR,10.1540,10m 70ch,10.154,Authorised Access Point '-' Pedestrian,Bromley South'-'Waitrose car park,540543.0,168709.0,51.39948,0.02059
VIR,10.1716,10m 78ch,10.1716,Authorised Access Point '-' Pedestrian,Bromley South'-'Old P.Way lobby,540705.0,168705.0,51.39941,0.02291
VIR,11.0460,11m 21ch,11.046,Authorised Access Point '-' Pedestrian,BROMLEY SOUTH TPH TP HUT,541161.0,168696.0,51.39921,0.02946
VIR,11.1452,11m 66ch,11.1452,Authorised Access Point '-' Pedestrian,Bickley'-'Southborough Rd,542071.0,168735.0,51.39934,0.04255
VIR,11.1474,11m 67ch,11.1474,Authorised Access Point '-' Road'-'Rail Machines,SOUTHBOROUGH ROAD '-' BICKLEY RRV,542091.0,168729.0,51.39928,0.04284
VIR,11.1664,11m 76ch,11.1664,Authorised Access Point '-' Pedestrian,Bickley,542265.0,168758.0,51.3995,0.04535
VIR,12.1341,12m 61ch,12.1341,Authorised Access Point '-' Pedestrian,Bickley/St Mary Cray'-'U/S Steps,543573.0,168847.0,51.39997,0.06418
VIR,12.1386,12m 63ch,12.1386,Authorised Access Point '-' Vehicle,Goshill Road,543771.0,168796.0,51.39946,0.067
VIR,12.1402,12m 64ch,12.1402,Authorised Access Point '-' Vehicle,Bickley/St Mary Cray'-'Gosshill Rd near Signal VS208,543628.0,168835.0,51.39984,0.06496
VIR,13.0411,13m 19ch,13.0411,Authorised Access Point '-' Pedestrian,Bickley/St Mary Cray'-'Little Thrift,544265.0,168535.0,51.39699,0.07399
VIR,13.0974,13m 44ch,13.0974,Authorised Access Point '-' Pedestrian,Bickley/St Mary Cray'-'Hazelmere Rd,544728.0,168319.0,51.39493,0.08056
VIR,13.0974,13m 44ch,13.0974,Authorised Access Point '-' Pedestrian,Bickley/St Mary Cray'-'Hazelmere Rd,544728.0,168319.0,51.39493,0.08056
VIR,14.1386,14m 63ch,14.1386,Authorised Access Point '-' Pedestrian,St Mary Cray'-'Station approach,546700.0,168299.0,51.39424,0.10888
VIR,15.0815,15m 37ch,15.0815,Authorised Access Point '-' Pedestrian,St Mary Cray/Swanley'-'Wotton Green,547793.0,168234.0,51.39337,0.12455
VIR,16.0241,16m 11ch,16.0241,Authorised Access Point '-' Vehicle,KEVINGTOWN SUBSTATION,548880.0,168171.0,51.39252,0.14014
VIR,16.0286,16m 13ch,16.0286,Authorised Access Point '-' Pedestrian,St Mary Cray/Swanley'-'Access to Kevington S/S,548921.0,168169.0,51.39249,0.14072
VIR,16.1738,16m 79ch,16.1738,Authorised Access Point '-' Pedestrian,Swanley'-'Stones Cross Bridge 95A,550248.0,168111.0,51.39162,0.15976
VIR,17.0917,17m 42ch,17.0917,Authorised Access Point '-' Pedestrian,SWANLEY SUBSTATION,551075.0,168303.0,51.39313,0.17172
VIR,17.0917,17m 42ch,17.0917,Authorised Access Point '-' Pedestrian,SWANLEY SUBSTATION,551075.0,168303.0,51.39313,0.17172
VIR,17.1148,17m 52ch,17.1148,Authorised Access Point '-' Vehicle,Swanley/Farningham Rd,551260.0,168396.0,51.39392,0.17442
VIR,18.0704,18m 32ch,18.0704,Authorised Access Point '-' Pedestrian,Nine Points,552338.0,168951.0,51.39861,0.19014
VIR,18.0704,18m 32ch,18.0704,Authorised Access Point '-' Pedestrian,Nine Points,552338.0,168951.0,51.39861,0.19014
VIR,18.1098,18m 50ch,18.1098,Authorised Access Point '-' Pedestrian,Swanley/Farningham Road'-'Beechenlea Lane,552660.0,169115.0,51.4,0.19484
VIR,19.0264,19m 12ch,19.0264,Authorised Access Point '-' Pedestrian,Swanley/Farningham Road'-'Button St,553471.0,169341.0,51.40181,0.20659
VIR,19.0347,19m 16ch,19.0347,Authorised Access Point '-' Pedestrian,TWEED HILL SUBSTATION,553545.0,169355.0,51.40192,0.20766
VIR,19.0858,19m 39ch,19.0858,Authorised Access Point '-' Pedestrian,Ramswood,554006.0,169413.0,51.40231,0.2143
VIR,19.0858,19m 39ch,19.0858,Authorised Access Point '-' Pedestrian,Ramswood,554006.0,169413.0,51.40231,0.2143
VIR,19.1672,19m 76ch,19.1672,Authorised Access Point '-' Pedestrian,Homefield,554749.0,169382.0,51.40183,0.22496
VIR,19.1672,19m 76ch,19.1672,Authorised Access Point '-' Pedestrian,Homefield,554749.0,169382.0,51.40183,0.22496
